"country_code","year","value","indicator"
"IT",2011,9.9,"rate_of_temporary_contracts"
"IT",2012,10.3,"rate_of_temporary_contracts"
"IT",2013,9.9,"rate_of_temporary_contracts"
"IT",2014,10.3,"rate_of_temporary_contracts"
"IT",2015,10.6,"rate_of_temporary_contracts"
"IT",2016,10.7,"rate_of_temporary_contracts"
"IT",2017,11.8,"rate_of_temporary_contracts"
"IT",2018,13.1,"rate_of_temporary_contracts"
"IT",2019,13.1,"rate_of_temporary_contracts"
"IT",2020,11.7,"rate_of_temporary_contracts"
"IT",2021,12.9,"rate_of_temporary_contracts"
"IT",2022,13.2,"rate_of_temporary_contracts"
"IT",2023,12.6,"rate_of_temporary_contracts"
"IT",2024,11.5,"rate_of_temporary_contracts"
"LT",2010,2.1,"rate_of_temporary_contracts"
"LT",2011,2.4,"rate_of_temporary_contracts"
"LT",2012,2.2,"rate_of_temporary_contracts"
"LT",2013,2.3,"rate_of_temporary_contracts"
"LT",2014,2.3,"rate_of_temporary_contracts"
"LT",2015,1.8,"rate_of_temporary_contracts"
"LT",2016,1.6,"rate_of_temporary_contracts"
"LT",2017,1.4,"rate_of_temporary_contracts"
"LT",2018,1.2,"rate_of_temporary_contracts"
"LT",2019,1.1,"rate_of_temporary_contracts"
"LT",2020,1,"rate_of_temporary_contracts"
"LT",2021,1.6,"rate_of_temporary_contracts"
"LT",2022,1.5,"rate_of_temporary_contracts"
"LT",2023,1.5,"rate_of_temporary_contracts"
"LT",2024,1.4,"rate_of_temporary_contracts"
"LU",2010,5.9,"rate_of_temporary_contracts"
"LU",2011,6,"rate_of_temporary_contracts"
"LU",2012,6.4,"rate_of_temporary_contracts"
"LU",2013,5.9,"rate_of_temporary_contracts"
"LU",2014,6.7,"rate_of_temporary_contracts"
"LU",2015,8.5,"rate_of_temporary_contracts"
"LU",2016,7.4,"rate_of_temporary_contracts"
"LU",2017,7.6,"rate_of_temporary_contracts"
"LU",2018,8.5,"rate_of_temporary_contracts"
"LU",2019,7.9,"rate_of_temporary_contracts"
"LU",2020,6.5,"rate_of_temporary_contracts"
"LU",2021,7.9,"rate_of_temporary_contracts"
"LU",2022,6,"rate_of_temporary_contracts"
"LU",2023,6.2,"rate_of_temporary_contracts"
"LU",2024,8.1,"rate_of_temporary_contracts"
"LV",2010,5.5,"rate_of_temporary_contracts"
"LV",2011,5.2,"rate_of_temporary_contracts"
"LV",2012,3.7,"rate_of_temporary_contracts"
"LV",2013,3.3,"rate_of_temporary_contracts"
"LV",2014,2.5,"rate_of_temporary_contracts"
"LV",2015,2.8,"rate_of_temporary_contracts"
"LV",2016,2.8,"rate_of_temporary_contracts"
"LV",2017,2.2,"rate_of_temporary_contracts"
"LV",2018,2.1,"rate_of_temporary_contracts"
"LV",2019,2.3,"rate_of_temporary_contracts"
"LV",2020,2.1,"rate_of_temporary_contracts"
"LV",2021,2.3,"rate_of_temporary_contracts"
"LV",2022,2.2,"rate_of_temporary_contracts"
"LV",2023,2.2,"rate_of_temporary_contracts"
"LV",2024,1.8,"rate_of_temporary_contracts"
"NL",2010,20.6,"rate_of_temporary_contracts"
"NL",2011,20.6,"rate_of_temporary_contracts"
"NL",2012,21.4,"rate_of_temporary_contracts"
"NL",2013,22.1,"rate_of_temporary_contracts"
"NL",2014,22.8,"rate_of_temporary_contracts"
"NL",2015,21.7,"rate_of_temporary_contracts"
"NL",2016,21.9,"rate_of_temporary_contracts"
"NL",2017,22.5,"rate_of_temporary_contracts"
"NL",2018,21.9,"rate_of_temporary_contracts"
"NL",2019,20.8,"rate_of_temporary_contracts"
"NL",2020,19.2,"rate_of_temporary_contracts"
"NL",2021,19.4,"rate_of_temporary_contracts"
"NL",2022,19.8,"rate_of_temporary_contracts"
"NL",2023,19.6,"rate_of_temporary_contracts"
"NL",2024,18.9,"rate_of_temporary_contracts"
"NO",2010,7.8,"rate_of_temporary_contracts"
"NO",2011,7.6,"rate_of_temporary_contracts"
"NO",2012,8.3,"rate_of_temporary_contracts"
"NO",2013,8.3,"rate_of_temporary_contracts"
"NO",2014,7.6,"rate_of_temporary_contracts"
"NO",2015,7.9,"rate_of_temporary_contracts"
"NO",2016,8.4,"rate_of_temporary_contracts"
"NO",2017,8.3,"rate_of_temporary_contracts"
"NO",2018,8.3,"rate_of_temporary_contracts"
"NO",2019,7.7,"rate_of_temporary_contracts"
"NO",2020,7.6,"rate_of_temporary_contracts"
"NO",2021,7.7,"rate_of_temporary_contracts"
"NO",2022,7,"rate_of_temporary_contracts"
"NO",2023,6.4,"rate_of_temporary_contracts"
"NO",2024,6.7,"rate_of_temporary_contracts"
"PL",2010,21.6,"rate_of_temporary_contracts"
"PL",2011,21.4,"rate_of_temporary_contracts"
"PL",2012,21.4,"rate_of_temporary_contracts"
"PL",2013,21.5,"rate_of_temporary_contracts"
"PL",2014,22.7,"rate_of_temporary_contracts"
"PL",2015,22.5,"rate_of_temporary_contracts"
"PL",2016,22.1,"rate_of_temporary_contracts"
"PL",2017,21,"rate_of_temporary_contracts"
"PL",2018,19.5,"rate_of_temporary_contracts"
"PL",2019,17.4,"rate_of_temporary_contracts"
"PL",2020,14.8,"rate_of_temporary_contracts"
"PL",2021,11.8,"rate_of_temporary_contracts"
"PL",2022,12.1,"rate_of_temporary_contracts"
"PL",2023,11.9,"rate_of_temporary_contracts"
"PL",2024,11.8,"rate_of_temporary_contracts"
"PT",2010,18.3,"rate_of_temporary_contracts"
"PT",2011,18.3,"rate_of_temporary_contracts"
"PT",2012,17.2,"rate_of_temporary_contracts"
"PT",2013,17.8,"rate_of_temporary_contracts"
"PT",2014,18,"rate_of_temporary_contracts"
"PT",2015,18.6,"rate_of_temporary_contracts"
"PT",2016,19,"rate_of_temporary_contracts"
"PT",2017,18.8,"rate_of_temporary_contracts"
"PT",2018,18.8,"rate_of_temporary_contracts"
"PT",2019,17.7,"rate_of_temporary_contracts"
"PT",2020,15.2,"rate_of_temporary_contracts"
"PT",2021,14.5,"rate_of_temporary_contracts"
"PT",2022,14.1,"rate_of_temporary_contracts"
"PT",2023,14.9,"rate_of_temporary_contracts"
"PT",2024,13.5,"rate_of_temporary_contracts"
"RO",2010,0.8,"rate_of_temporary_contracts"
"RO",2011,1.1,"rate_of_temporary_contracts"
"RO",2012,1.2,"rate_of_temporary_contracts"
"RO",2013,1.1,"rate_of_temporary_contracts"
"RO",2014,1.2,"rate_of_temporary_contracts"
