"cod_tara","an","valoare","indicator"
"RO",2014,25.4,"educatie_tertiara"
"RO",2015,25.5,"educatie_tertiara"
"RO",2016,24.8,"educatie_tertiara"
"RO",2017,25.6,"educatie_tertiara"
"RO",2018,24.9,"educatie_tertiara"
"RO",2019,25.5,"educatie_tertiara"
"RO",2020,24.9,"educatie_tertiara"
"RO",2021,23.3,"educatie_tertiara"
"RO",2022,24.7,"educatie_tertiara"
"RO",2023,22.5,"educatie_tertiara"
"RO",2024,23.2,"educatie_tertiara"
"SE",2010,42.3,"educatie_tertiara"
"SE",2011,42.8,"educatie_tertiara"
"SE",2012,43.5,"educatie_tertiara"
"SE",2013,44.9,"educatie_tertiara"
"SE",2014,46,"educatie_tertiara"
"SE",2015,46.5,"educatie_tertiara"
"SE",2016,47.3,"educatie_tertiara"
"SE",2017,47.4,"educatie_tertiara"
"SE",2018,47.6,"educatie_tertiara"
"SE",2019,48.4,"educatie_tertiara"
"SE",2020,49.2,"educatie_tertiara"
"SE",2021,49.3,"educatie_tertiara"
"SE",2022,52.4,"educatie_tertiara"
"SE",2023,54.1,"educatie_tertiara"
"SE",2024,54.4,"educatie_tertiara"
"SI",2010,31.3,"educatie_tertiara"
"SI",2011,33.8,"educatie_tertiara"
"SI",2012,35.3,"educatie_tertiara"
"SI",2013,37.4,"educatie_tertiara"
"SI",2014,38,"educatie_tertiara"
"SI",2015,40.8,"educatie_tertiara"
"SI",2016,43,"educatie_tertiara"
"SI",2017,44.5,"educatie_tertiara"
"SI",2018,40.7,"educatie_tertiara"
"SI",2019,44.1,"educatie_tertiara"
"SI",2020,45.4,"educatie_tertiara"
"SI",2021,47.9,"educatie_tertiara"
"SI",2022,47.3,"educatie_tertiara"
"SI",2023,40.7,"educatie_tertiara"
"SI",2024,43.1,"educatie_tertiara"
"SK",2010,24,"educatie_tertiara"
"SK",2011,25.5,"educatie_tertiara"
"SK",2012,27,"educatie_tertiara"
"SK",2013,29.7,"educatie_tertiara"
"SK",2014,29.8,"educatie_tertiara"
"SK",2015,31.3,"educatie_tertiara"
"SK",2016,33.4,"educatie_tertiara"
"SK",2017,35.1,"educatie_tertiara"
"SK",2018,37.2,"educatie_tertiara"
"SK",2019,39.2,"educatie_tertiara"
"SK",2020,39,"educatie_tertiara"
"SK",2021,39.5,"educatie_tertiara"
"SK",2022,39.1,"educatie_tertiara"
"SK",2023,39.8,"educatie_tertiara"
"SK",2024,37.2,"educatie_tertiara"
