"cod_tara","an","valoare","indicator"
"LV",2017,8.8,"rata_somaj"
"LV",2018,7.6,"rata_somaj"
"LV",2019,6.4,"rata_somaj"
"LV",2020,8.3,"rata_somaj"
"LV",2021,7.7,"rata_somaj"
"LV",2022,6.9,"rata_somaj"
"LV",2023,6.7,"rata_somaj"
"LV",2024,7.1,"rata_somaj"
"NL",2010,5.3,"rata_somaj"
"NL",2011,5.3,"rata_somaj"
"NL",2012,6,"rata_somaj"
"NL",2013,7.5,"rata_somaj"
"NL",2014,7.7,"rata_somaj"
"NL",2015,7.2,"rata_somaj"
"NL",2016,6.3,"rata_somaj"
"NL",2017,5.2,"rata_somaj"
"NL",2018,4.3,"rata_somaj"
"NL",2019,3.9,"rata_somaj"
"NL",2020,4.2,"rata_somaj"
"NL",2021,3.5,"rata_somaj"
"NL",2022,2.9,"rata_somaj"
"NL",2023,2.9,"rata_somaj"
"NL",2024,3,"rata_somaj"
"NO",2010,3.4,"rata_somaj"
"NO",2011,3,"rata_somaj"
"NO",2012,3,"rata_somaj"
"NO",2013,3.4,"rata_somaj"
"NO",2014,3.4,"rata_somaj"
"NO",2015,4.2,"rata_somaj"
"NO",2016,4.3,"rata_somaj"
"NO",2017,3.8,"rata_somaj"
"NO",2018,3.5,"rata_somaj"
"NO",2019,3.3,"rata_somaj"
"NO",2020,4.2,"rata_somaj"
"NO",2021,3.7,"rata_somaj"
"NO",2022,2.6,"rata_somaj"
"NO",2023,2.8,"rata_somaj"
"NO",2024,3.1,"rata_somaj"
"PL",2010,9.8,"rata_somaj"
"PL",2011,9.8,"rata_somaj"
"PL",2012,10.2,"rata_somaj"
"PL",2013,10.5,"rata_somaj"
"PL",2014,9.1,"rata_somaj"
"PL",2015,7.6,"rata_somaj"
"PL",2016,6.1,"rata_somaj"
"PL",2017,4.9,"rata_somaj"
"PL",2018,3.9,"rata_somaj"
"PL",2019,3.2,"rata_somaj"
"PL",2020,3.2,"rata_somaj"
"PL",2021,3.4,"rata_somaj"
"PL",2022,2.8,"rata_somaj"
"PL",2023,2.8,"rata_somaj"
"PL",2024,2.8,"rata_somaj"
"PT",2010,12.1,"rata_somaj"
"PT",2011,13.2,"rata_somaj"
"PT",2012,16.2,"rata_somaj"
"PT",2013,17,"rata_somaj"
"PT",2014,14.3,"rata_somaj"
"PT",2015,12.7,"rata_somaj"
"PT",2016,11.4,"rata_somaj"
"PT",2017,9,"rata_somaj"
"PT",2018,7,"rata_somaj"
"PT",2019,6.5,"rata_somaj"
"PT",2020,7,"rata_somaj"
"PT",2021,6.7,"rata_somaj"
"PT",2022,6.1,"rata_somaj"
"PT",2023,6.4,"rata_somaj"
"PT",2024,6.3,"rata_somaj"
"RO",2010,8.8,"rata_somaj"
"RO",2011,8.8,"rata_somaj"
"RO",2012,8.4,"rata_somaj"
"RO",2013,8.7,"rata_somaj"
"RO",2014,8.3,"rata_somaj"
"RO",2015,8.1,"rata_somaj"
"RO",2016,6.8,"rata_somaj"
"RO",2017,5.8,"rata_somaj"
"RO",2018,4.9,"rata_somaj"
"RO",2019,4.5,"rata_somaj"
"RO",2020,5.7,"rata_somaj"
"RO",2021,5.3,"rata_somaj"
"RO",2022,5.2,"rata_somaj"
"RO",2023,5.2,"rata_somaj"
"RO",2024,4.9,"rata_somaj"
"SE",2010,7.7,"rata_somaj"
"SE",2011,7,"rata_somaj"
"SE",2012,7.2,"rata_somaj"
"SE",2013,7.3,"rata_somaj"
"SE",2014,7.2,"rata_somaj"
"SE",2015,6.8,"rata_somaj"
"SE",2016,6.4,"rata_somaj"
"SE",2017,6.1,"rata_somaj"
"SE",2018,5.8,"rata_somaj"
"SE",2019,6.1,"rata_somaj"
"SE",2020,7.7,"rata_somaj"
"SE",2021,7.9,"rata_somaj"
"SE",2022,6.3,"rata_somaj"
"SE",2023,6.5,"rata_somaj"
"SE",2024,7.1,"rata_somaj"
"SI",2010,7.3,"rata_somaj"
"SI",2011,8.2,"rata_somaj"
"SI",2012,8.9,"rata_somaj"
"SI",2013,10.2,"rata_somaj"
"SI",2014,9.8,"rata_somaj"
"SI",2015,9,"rata_somaj"
"SI",2016,8.1,"rata_somaj"
"SI",2017,6.6,"rata_somaj"
"SI",2018,5.2,"rata_somaj"
"SI",2019,4.4,"rata_somaj"
"SI",2020,5,"rata_somaj"
"SI",2021,4.6,"rata_somaj"
"SI",2022,3.9,"rata_somaj"
"SI",2023,3.4,"rata_somaj"
"SI",2024,3.3,"rata_somaj"
"SK",2010,13.9,"rata_somaj"
"SK",2011,13.1,"rata_somaj"
"SK",2012,13.5,"rata_somaj"
"SK",2013,13.8,"rata_somaj"
"SK",2014,12.8,"rata_somaj"
"SK",2015,11.2,"rata_somaj"
"SK",2016,9.4,"rata_somaj"
"SK",2017,7.9,"rata_somaj"
"SK",2018,6.3,"rata_somaj"
"SK",2019,5.6,"rata_somaj"
"SK",2020,6.5,"rata_somaj"
"SK",2021,6.7,"rata_somaj"
"SK",2022,6,"rata_somaj"
"SK",2023,5.7,"rata_somaj"
"SK",2024,5.1,"rata_somaj"
