"cod_tara","an","valoare","indicator"
"IT",2006,58.3,"rata_ocupare"
"IT",2007,58.6,"rata_ocupare"
"IT",2008,58.6,"rata_ocupare"
"IT",2009,57.4,"rata_ocupare"
"IT",2010,56.8,"rata_ocupare"
"IT",2011,56.8,"rata_ocupare"
"IT",2012,56.6,"rata_ocupare"
"IT",2013,55.5,"rata_ocupare"
"IT",2014,55.7,"rata_ocupare"
"IT",2015,56.3,"rata_ocupare"
"IT",2016,57.2,"rata_ocupare"
"IT",2017,58,"rata_ocupare"
"IT",2018,58.6,"rata_ocupare"
"IT",2019,59.1,"rata_ocupare"
"IT",2020,58.1,"rata_ocupare"
"IT",2021,58.2,"rata_ocupare"
"IT",2022,60.1,"rata_ocupare"
"IT",2023,61.5,"rata_ocupare"
"IT",2024,62.2,"rata_ocupare"
"LT",2000,59.6,"rata_ocupare"
"LT",2001,58.1,"rata_ocupare"
"LT",2002,60.6,"rata_ocupare"
"LT",2003,62.8,"rata_ocupare"
"LT",2004,61.8,"rata_ocupare"
"LT",2005,62.9,"rata_ocupare"
"LT",2006,63.6,"rata_ocupare"
"LT",2007,65,"rata_ocupare"
"LT",2008,64.4,"rata_ocupare"
"LT",2009,59.9,"rata_ocupare"
"LT",2010,57.6,"rata_ocupare"
"LT",2011,60.2,"rata_ocupare"
"LT",2012,62,"rata_ocupare"
"LT",2013,63.7,"rata_ocupare"
"LT",2014,65.7,"rata_ocupare"
"LT",2015,67.2,"rata_ocupare"
"LT",2016,69.4,"rata_ocupare"
"LT",2017,70.4,"rata_ocupare"
"LT",2018,72.4,"rata_ocupare"
"LT",2019,73,"rata_ocupare"
"LT",2020,71.6,"rata_ocupare"
"LT",2021,72.4,"rata_ocupare"
"LT",2022,73.8,"rata_ocupare"
"LT",2023,73.2,"rata_ocupare"
"LT",2024,73.6,"rata_ocupare"
"LV",2000,57.4,"rata_ocupare"
"LV",2001,58.1,"rata_ocupare"
"LV",2002,59.6,"rata_ocupare"
"LV",2003,60.3,"rata_ocupare"
"LV",2004,60.5,"rata_ocupare"
"LV",2005,62.1,"rata_ocupare"
"LV",2006,65.9,"rata_ocupare"
"LV",2007,68.1,"rata_ocupare"
