"region_id","2020","2021","2022","2023","2024"
"PT30","11.5","13.8","13.9","12.5","11.5"
"RO11","55.8","58.2","45.4","47.5","53.5"
"RO12","42.4","38.6","40.6","33.9","35.6"
"RO21","41.8","38.9","45.9","43.1","46.3"
"RO22","61.0","56.2","60.4","60.7","62.1"
"RO31","67.5","68.7","68.5","64.6","70.4"
"RO32","89.5","76.0","86.1","77.6","78.7"
"RO41","40.9","43.2","43.6","39.5","40.8"
"RO42","32.4","29.5","32.4","26.1","24.8"
"SI03","29.2","31.3","28.3","27.7","29.5"
"SI04","27.9","31.2","32.9","25.5","25.7"
"SK01","36.8","41.3","37.4","41.9","41.2"
"SK02","61.7","63.9","59.2","58.5","69.7"
"SK03","55.9","53.1","54.6","55.4","49.9"
"SK04","65.4","58.7","59.9","56.4","54.4"
"FI19","24.6","21.5","23.8","24.5","25.6"
"FI1B","44.3","46.7","50.1","49.0","44.9"
"FI1C","26.0","22.5","21.5","24.3","24.7"
"FI1D","25.4","26.2","27.4","28.1","28.6"
"SE11","90.3","100.6","104.4","102.0","102.0"
"SE12","64.1","70.2","68.5","67.3","67.9"
"SE21","32.3","35.1","36.7","35.5","36.1"
"SE22","52.4","53.1","54.4","57.7","62.2"
"SE23","63.5","68.8","81.5","87.4","85.3"
"SE31","33.5","33.8","33.4","31.0","35.2"
"SE32","14.8","20.0","20.2","16.1","15.3"
"SE33","20.4","24.4","21.4","21.2","20.6"
"IS00","11.2","11.8","12.4","10.6","13.4"
"NO02","12.5","12.6","11.8","10.4","11.8"
"NO06","15.4","15.7","13.7","13.7","13.7"
"NO07","19.3","23.2","20.9","18.1","17.9"
"NO08","65.8","71.0","71.3","76.9","80.2"
"NO09","17.9","18.9","19.9","19.4","18.8"
"NO0A","33.9","36.2","39.7","40.0","35.9"
"CH01","47.9","51.0","48.9","52.7","51.4"
"CH02","65.8","71.1","69.5","66.2","68.1"
"CH03","28.7","27.4","28.2","30.6","28.6"
"CH04","30.4","29.9","31.8","36.5","38.8"
"CH05","25.7","26.3","26.9","27.4","28.8"
"CH06","19.6","19.7","21.4","19.9","21.5"
"CH07","11.2","11.5","12.8","12.2","10.9"
"RS11","46.2","47.7","48.5","51.9","50.4"
"RS12","35.6","34.1","31.7","36.0","33.3"
"RS21","35.5","35.9","36.9","31.2","32.1"
"RS22","33.5","32.8","32.4","38.8","39.0"
"TR10","196.5","225.8","229.0","218.8","226.1"
"TR21","60.2","59.4","63.2","62.9","66.6"
"TR22","58.2","51.1","51.8","50.3","54.9"
"TR31","98.7","95.1","95.6","100.3","100.2"
"TR32","78.8","85.1","89.2","97.3","91.1"
"TR33","65.1","57.4","67.2","69.0","72.6"
"TR41","82.7","78.0","76.1","66.3","58.0"
"TR42","83.2","70.5","77.0","91.0","96.3"
"TR51","291.8","288.3","276.4","272.5","289.3"
"TR52","45.8","43.7","49.7","56.5","63.4"
"TR61","88.3","88.2","93.4","93.9","91.5"
"TR62","93.1","104.2","103.2","102.9","113.3"
"TR63","80.9","82.4","91.5","91.0","96.5"
"TR71","39.1","37.2","45.5","52.3","57.1"
"TR72","56.3","60.4","58.6","59.7","64.0"
"TR81","26.0","25.1","29.2","30.0","26.6"
"TR82","23.2","27.8","31.5","27.7","26.2"
"TR83","67.4","74.2","78.3","76.9","78.3"
"TR90","68.8","65.2","68.8","75.7","70.6"
"TRA1","40.2","41.3","40.6","37.2","40.2"
"TRA2","27.9","26.2","29.7","29.1","28.8"
"TRB1","71.6","70.0","64.0","64.2","61.8"
"TRB2","45.3","48.6","49.7","61.0","72.2"
"TRC1","58.2","52.5","53.6","72.7","64.1"
"TRC2","66.7","75.8","68.5","67.1","62.1"
"TRC3","56.3","56.9","52.4","68.3","75.3"
