"region_id","2020","2021","2022","2023","2024"
"PT20","7.0","7.1","7.9","6.7","8.4"
"RO11","250.7","260.5","278.0","271.3","269.7"
"RO12","259.7","259.2","267.9","260.3","251.5"
"RO21","169.2","160.9","154.3","159.0","149.4"
"RO22","167.3","174.9","179.3","169.0","147.3"
"RO31","243.4","240.9","231.6","241.6","248.5"
"RO32","82.2","79.3","82.6","73.3","85.6"
"RO41","120.0","110.3","109.5","113.7","112.7"
"RO42","246.9","238.1","237.7","214.6","214.2"
"SI03","145.5","127.1","128.1","127.8","128.8"
"SI04","101.5","87.2","87.9","95.3","100.1"
"SK01","41.0","35.6","45.4","46.2","41.1"
"SK02","288.8","293.9","278.1","260.5","250.3"
"SK03","161.2","161.2","150.0","139.4","154.4"
"SK04","142.6","145.7","148.2","133.0","128.8"
"FI19","105.8","103.0","107.7","113.4","114.0"
"FI1B","75.3","70.0","72.2","78.9","76.6"
"FI1C","80.1","77.8","82.9","80.1","72.8"
"FI1D","67.0","70.2","69.6","68.4","68.6"
"SE11","55.9","56.9","57.8","63.3","61.3"
"SE12","101.7","101.6","101.4","106.8","99.9"
"SE21","68.9","67.9","68.2","66.8","66.5"
"SE22","62.0","62.0","64.6","67.2","63.4"
"SE23","123.1","118.0","115.0","119.5","114.8"
"SE31","47.7","49.9","49.9","53.9","50.5"
"SE32","17.1","17.8","14.0","15.8","16.3"
"SE33","24.1","20.2","20.0","24.2","27.7"
"IS00","18.7","18.6","18.1","20.4","20.8"
"NO02","17.6","15.9","19.0","14.2","15.3"
"NO06","17.5","14.0","14.6","18.9","19.8"
"NO07","16.9","13.8","13.8","17.9","17.5"
"NO08","54.2","52.0","54.3","52.1","44.5"
"NO09","33.2","34.5","31.8","31.8","34.5"
"NO0A","68.1","70.9","73.5","67.4","58.8"
"CH01","66.7","59.4","59.5","67.2","65.1"
"CH02","153.9","139.8","140.4","147.6","152.8"
"CH03","86.2","84.8","86.1","85.6","89.8"
"CH04","74.6","71.9","68.5","67.1","70.3"
"CH05","114.7","107.7","105.9","109.4","104.6"
"CH06","70.5","68.2","68.6","69.2","65.9"
"CH07","9.3","9.2","9.6","9.5","10.1"
"RS11","80.3","84.2","74.6","79.4","79.5"
"RS12","177.7","173.6","176.3","175.1","177.4"
"RS21","163.9","167.6","182.4","177.4","176.9"
"RS22","119.7","116.1","124.0","119.0","120.6"
"TR10","1354.4","1509.2","1589.7","1512.3","1468.2"
"TR21","221.4","235.3","257.7","274.7","273.1"
"TR22","83.7","90.4","102.0","109.8","117.0"
"TR31","368.3","402.3","449.6","451.7","441.1"
"TR32","165.5","200.2","200.9","206.1","208.4"
"TR33","223.5","245.3","261.9","263.4","286.8"
"TR41","504.9","541.3","597.9","626.9","598.4"
"TR42","397.8","451.0","481.8","505.3","518.3"
"TR51","287.7","323.4","356.9","390.5","393.6"
"TR52","169.1","197.2","199.8","203.6","200.8"
"TR61","95.4","111.4","114.7","117.7","141.4"
"TR62","167.1","198.6","233.2","228.8","235.5"
"TR63","145.1","165.2","176.9","156.4","173.7"
"TR71","63.2","59.5","69.1","77.7","80.3"
"TR72","126.2","148.0","157.3","156.2","163.7"
"TR81","57.7","63.2","66.1","69.9","69.0"
"TR82","37.3","38.8","42.0","50.6","49.0"
"TR83","116.6","127.8","149.0","138.6","136.9"
"TR90","78.1","90.1","99.4","102.7","101.6"
"TRA1","17.3","19.6","24.5","24.0","22.7"
"TRA2","12.5","12.9","11.0","12.0","12.1"
"TRB1","63.7","69.7","74.8","77.4","72.0"
"TRB2","25.9","34.6","44.8","42.9","45.5"
"TRC1","187.3","220.4","225.5","241.7","232.5"
"TRC2","53.1","72.0","105.0","122.3","128.8"
"TRC3","45.5","56.1","68.4","81.8","100.8"
