"region_id","2020","2021","2022","2023","2024"
"PT1A","61.4","77.1","93.8","91.5","97.5"
"PT1B","15.8","17.8","25.4","23.0","25.6"
"PT1D","5.6","7.5","11.2","11.0","10.8"
"RO11","33.6","33.1","28.4","29.4","37.5"
"RO12","21.5","17.8","21.2","18.9","27.0"
"RO21","23.2","23.7","18.6","18.7","18.4"
"RO31","17.0","16.9","16.5","15.4","16.0"
"RO32","114.7","122.0","133.6","112.1","108.2"
"RO42","35.5","34.7","32.5","38.5","40.9"
"SI03","27.0","25.7","23.5","20.9","22.6"
"SI04","41.1","40.2","40.0","34.1","39.7"
"SK01","37.0","43.9","41.0","42.5","55.6"
"SK02","34.2","33.1","34.4","31.7","34.4"
"SK03","28.8","26.4","25.4","23.7","24.3"
"SK04","33.9","33.9","34.5","31.3","37.4"
"FI19","27.7","25.2","29.5","32.3","33.8"
"FI1B","86.4","91.0","97.4","96.2","94.0"
"FI1C","25.7","19.9","19.5","21.4","22.7"
"FI1D","27.2","23.4","23.4","25.9","24.5"
"SE11","132.4","146.9","150.6","146.3","146.4"
"SE12","39.3","40.4","52.1","54.5","52.2"
"SE21","10.2","11.4","12.0","15.4","15.0"
"SE22","36.5","40.1","43.8","46.3","42.4"
"SE23","48.1","50.1","63.0","65.7","66.3"
"SE31","7.5","7.5","8.9","10.9","13.8"
"SE32","7.7","6.6","6.5","9.5","8.2"
"SE33","9.0","8.8","11.4","14.5","12.4"
"IS00","11.2","9.9","11.4","12.7","13.2"
"NO06","12.6","12.9","13.5","13.7","12.2"
"NO08","67.4","73.1","79.6","83.9","81.5"
"NO09","11.3","13.3","14.0","14.4","11.4"
"NO0A","21.0","22.8","20.8","21.7","19.9"
"CH01","46.4","41.1","42.7","48.4","52.6"
"CH02","78.7","70.5","72.6","70.6","72.8"
"CH03","52.5","51.6","51.6","51.4","56.1"
"CH04","75.8","74.5","79.7","82.4","82.0"
"CH05","33.6","31.1","31.2","35.2","32.1"
"CH06","27.6","25.1","26.7","26.0","27.0"
"CH07","6.3","7.0","9.2","10.0","7.9"
"RS11","59.7","80.1","78.5","80.7","82.1"
"RS12","22.6","26.2","25.6","32.0","36.3"
"RS21","11.8","14.1","14.6","12.6","12.5"
"RS22","9.7","7.7","9.9","13.2","14.0"
"TR10","152.2","170.2","186.0","198.5","199.4"
"TR21","12.6","13.3","13.6","16.0","16.0"
"TR22","1.7","1.7","1.8","2.1","6.2"
"TR31","22.7","20.7","23.9","27.8","41.1"
"TR32","5.6","5.6","7.4","6.1","7.1"
"TR33","10.3","9.6","9.3","6.9","6.9"
"TR41","12.1","13.7","17.5","16.8","17.8"
"TR42","18.6","15.8","16.8","21.3","22.7"
"TR51","60.0","70.5","72.0","84.5","93.6"
"TR52","3.6","4.1","5.3","4.3","4.9"
"TR61","8.2","8.8","8.2","13.4","16.4"
"TR62","6.0","4.8","6.3","8.1","9.2"
"TR63","1.7","2.4","3.2","4.6","3.0"
"TR72","2.6","4.2","3.5","4.8","5.0"
"TR81","2.1","1.7","1.6","0.9","2.1"
"TR83","4.3","4.9","3.3","5.3","7.9"
"TR90","4.4","2.6","2.8","4.4","4.6"
"TRC1","4.2","5.1","4.9","3.9","6.3"
"TRC2","4.1","3.2","4.0","2.8","3.4"
"TRC3","1.1","1.4","1.5","0.7","2.2"
