"region_id","2020","2021","2022","2023","2024"
"SE31","67.9","62.0","62.1","57.9","62.4"
"SE32","31.0","27.6","27.0","28.7","28.7"
"SE33","45.1","41.2","47.3","42.8","49.6"
"IS00","25.0","25.5","26.6","26.4","28.3"
"NO02","41.3","41.1","44.4","46.4","45.8"
"NO06","54.1","52.7","47.7","46.3","51.4"
"NO07","57.7","57.7","60.5","63.1","60.1"
"NO08","183.8","189.0","194.1","185.0","191.1"
"NO09","76.8","82.5","81.7","86.7","82.7"
"NO0A","151.9","150.6","146.4","154.6","158.5"
"CH01","126.9","118.0","120.7","122.6","123.1"
"CH02","159.1","158.2","152.4","155.0","161.5"
"CH03","94.3","93.4","93.1","93.8","98.9"
"CH04","118.2","118.5","118.5","121.1","125.8"
"CH05","96.3","91.9","92.7","94.3","94.0"
"CH06","64.3","58.2","62.1","68.0","65.5"
"CH07","26.7","24.6","24.5","24.2","27.1"
"RS11","48.1","41.6","50.1","54.0","56.7"
"RS12","40.6","37.8","48.8","47.3","42.0"
"RS21","38.2","42.3","38.9","36.2","42.2"
"RS22","30.6","35.2","34.0","34.3","34.7"
"TR10","243.2","295.6","347.2","388.3","390.7"
"TR21","35.6","36.5","34.5","38.1","40.2"
"TR22","25.0","27.2","34.8","39.6","35.5"
"TR31","63.2","73.9","90.9","99.7","107.5"
"TR32","55.5","58.5","66.6","71.2","77.1"
"TR33","43.2","46.8","58.5","62.4","64.6"
"TR41","69.5","79.4","88.3","89.9","95.4"
"TR42","55.5","60.8","71.8","92.0","99.2"
"TR51","113.7","122.1","140.8","149.5","161.7"
"TR52","50.2","49.1","56.7","62.2","67.6"
"TR61","72.9","73.3","74.7","81.9","89.1"
"TR62","76.7","83.3","79.1","94.3","97.8"
"TR63","73.8","68.1","73.0","73.0","62.2"
"TR71","28.4","28.4","33.0","39.5","41.2"
"TR72","47.8","49.5","59.9","61.0","55.7"
"TR81","19.5","20.4","22.6","28.0","30.0"
"TR82","15.8","12.9","16.0","16.6","14.3"
"TR83","59.9","69.2","72.6","88.8","83.2"
"TR90","62.1","64.6","68.7","66.7","66.2"
"TRA1","25.2","27.3","27.7","27.0","31.1"
"TRA2","15.7","17.9","19.6","22.2","21.5"
"TRB1","44.9","38.7","43.1","39.1","47.4"
"TRB2","30.5","31.7","41.7","49.0","51.0"
"TRC1","43.9","54.7","62.9","62.9","64.8"
"TRC2","48.5","58.2","83.4","89.9","91.0"
"TRC3","37.9","45.1","50.1","54.3","59.3"
