"region_id","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"FR10","0.7","0.8","1.1","1.7","1.9","2.8","-10.3","4.7","3.9","2.6"
"FRB0","0.5","0.6","-0.3","1.8","0.9","1.6","-5.6","7.4","-0.3","5.1"
"FRC1","1.8","-0.6","-1.7","3.5","1.6","0.4","-5.2","8.5","1.5","-0.8"
"FRC2","1.4","0.7","0.9","0.8","-0.8","2.0","-5.7","6.3","-0.7","0.4"
"FRD1","-0.2","0.4","0.0","-0.9","1.4","1.8","-5.2","8.8","2.9","4.2"
"FRD2","0.6","1.1","-1.8","1.0","0.0","1.1","-6.4","9.4","7.8","-4.4"
"FRE1","1.4","0.9","0.6","2.3","1.4","1.3","-5.1","5.3","4.0","1.4"
"FRE2","-0.2","1.7","-2.1","3.2","-0.4","1.7","-6.2","4.4","5.6","-4.0"
"FRF1","1.6","0.4","1.6","2.4","2.4","1.6","-6.6","8.2","-0.1","-0.1"
"FRF2","0.5","0.2","-1.4","3.8","2.4","1.0","-6.2","9.5","8.6","0.4"
"FRF3","1.5","0.0","-0.7","2.0","0.5","1.0","-5.8","6.0","0.1","0.9"
"FRG0","2.1","1.8","1.3","2.5","1.9","3.0","-3.8","6.5","0.3","2.7"
"FRH0","2.7","1.8","2.0","3.5","1.2","3.0","-4.0","7.4","0.5","1.8"
"FRI1","2.2","1.4","1.9","2.0","2.5","2.5","-5.7","8.7","1.2","1.5"
"FRI2","1.7","0.7","-1.3","2.2","0.3","3.9","-4.7","6.9","-3.3","1.9"
"FRI3","2.4","0.3","0.4","2.6","2.3","2.7","-4.7","7.8","0.3","4.1"
"FRJ1","1.5","0.7","1.1","1.8","1.5","2.5","-4.6","8.9","3.3","3.1"
"FRJ2","2.9","1.6","1.5","1.6","2.8","2.2","-9.0","7.9","2.2","2.8"
"FRK1","1.2","0.9","0.0","4.5","1.2","1.8","-5.8","4.8","-0.5","-0.7"
"FRK2","1.4","1.0","1.7","2.2","2.7","1.9","-6.1","6.3","0.8","4.2"
"FRL0","1.4","0.8","0.7","2.3","1.7","1.8","-6.5","9.0","7.8","-6.1"
"FRM0","2.8","3.4","2.0","4.5","4.1","3.2","-6.9","14.3","2.9","-7.0"
"FRY1","-22.5","-24.3","-23.4","-24.5","-23.8","-23.4","-33.0","1.1","3.8","-0.2"
"FRY2","3.2","0.1","-1.9","-0.2","-1.4","0.1","-8.8","3.3","3.8","-0.3"
"FRY3","2.7","-0.3","1.6","-1.6","3.6","-0.7","-16.8","3.0","0.2","-2.8"
"FRY4","0.3","-0.1","0.7","1.0","-0.9","0.2","-6.1","6.8","2.7","1.7"
"FRY5","9.1","10.5","4.7","8.5","0.5","8.0","7.3","13.1","7.6","3.7"
"FRZZ","-2.3","4.0","0.7","1.9","-1.2","-0.3","-2.3","4.6","-3.1","-5.1"
"HR02","-3.6","2.3","2.5","0.1","1.3","3.2","-3.9","10.2","5.8","3.1"
"HR03","0.8","1.9","3.9","3.3","1.2","1.6","-12.8","16.1","12.5","2.8"
"HR05","-0.1","2.5","3.3","3.1","3.6","4.1","-6.1","9.6","5.8","5.1"
"HR06","-1.2","2.4","4.4","4.2","4.0","4.8","-2.4","9.8","8.8","2.0"
"ITC1","-1.1","1.3","1.3","2.9","1.0","-0.5","-9.0","8.1","3.9","0.3"
"ITC2","-1.7","-1.2","-1.9","2.3","1.0","-0.3","-9.2","4.9","5.6","1.5"
"ITC3","0.8","-0.2","0.6","1.2","-0.6","0.3","-10.9","7.1","4.2","1.8"
"ITC4","0.8","1.0","2.0","2.1","1.7","0.2","-6.9","9.6","4.4","0.7"
"ITF1","-1.4","0.0","0.4","0.6","-0.1","0.6","-8.5","7.6","6.0","2.2"
"ITF2","-1.2","1.8","0.6","1.7","1.1","1.4","-7.7","6.1","3.5","1.3"
"ITF3","0.0","1.8","0.5","1.0","0.4","0.7","-8.7","7.3","6.5","1.3"
"ITF4","-0.1","1.1","0.8","0.6","1.0","0.0","-6.7","7.9","5.8","1.2"
"ITF5","-1.4","8.9","2.4","0.4","2.7","-1.4","-9.0","10.1","0.5","0.4"
"ITF6","-1.0","1.8","-0.6","0.4","-1.0","-0.1","-8.1","7.0","4.1","1.4"
"ITG1","-2.3","0.5","0.2","0.5","-1.0","0.0","-7.6","7.8","8.3","2.2"
"ITG2","-0.7","2.5","-2.1","0.6","0.1","1.3","-8.9","7.5","6.7","1.3"
"ITH1","0.8","1.9","1.0","1.8","3.5","1.5","-8.2","5.5","6.9","1.2"
"ITH2","0.4","-0.7","1.6","1.2","3.2","1.5","-7.0","5.6","6.0","0.1"
"ITH3","0.5","1.2","1.9","2.1","0.7","0.9","-9.3","8.5","5.2","1.0"
"ITH4","-0.2","2.0","-0.1","1.8","1.6","0.9","-7.8","8.4","2.1","-0.5"
"ITH5","1.1","0.6","1.8","2.3","1.4","0.1","-7.7","9.1","4.0","0.0"
"ITI1","0.9","0.0","0.9","1.3","1.3","2.6","-12.6","8.3","6.8","-0.1"
"ITI2","-2.8","2.9","-0.7","1.5","2.1","-0.4","-9.3","7.6","4.2","0.0"
"ITI3","1.4","-0.5","0.7","1.7","0.6","0.5","-8.5","7.5","4.6","0.3"
"ITI4","-0.6","-0.3","2.8","0.8","0.3","0.8","-8.3","5.3","5.9","0.5"
"ITZZ","-1.7","-7.8","35.2","13.8","0.9","-15.5","3.5","67.6","-64.0","-4.7"
"CY00","-1.8","3.3","6.6","5.8","6.4","6.1","-3.1","11.4","7.4","2.6"
"LV00","1.9","3.7","2.2","3.5","3.8","0.8","-3.4","7.5","1.7","2.6"
"LT01","5.2","3.8","3.4","4.6","7.5","6.8","0.2","7.9","3.9","4.4"
"LT02","2.9","2.2","2.2","4.6","3.1","3.2","-0.1","5.3","1.5","-2.8"
"LU00","2.0","4.6","5.1","0.9","1.0","3.1","-1.1","7.5","1.1","-1.4"
