"country_code","year","value","indicator"
"DK",2020,37878.85,"anual_revenue"
"DK",2021,39315.61,"anual_revenue"
"DK",2022,40710.04,"anual_revenue"
"DK",2023,42357.77,"anual_revenue"
"DK",2024,43912.73,"anual_revenue"
"EE",2010,7820.19,"anual_revenue"
"EE",2011,8324.26,"anual_revenue"
"EE",2012,8812.65,"anual_revenue"
"EE",2013,9445.7,"anual_revenue"
"EE",2014,9914.95,"anual_revenue"
"EE",2015,10638.42,"anual_revenue"
"EE",2016,11454.71,"anual_revenue"
"EE",2017,12233.44,"anual_revenue"
"EE",2018,13437.69,"anual_revenue"
"EE",2019,14169.6,"anual_revenue"
"EE",2020,14444.62,"anual_revenue"
"EE",2021,15300.44,"anual_revenue"
"EE",2022,16472.09,"anual_revenue"
"EE",2023,18141.98,"anual_revenue"
"EE",2024,19022.58,"anual_revenue"
"EL",2010,18567.44,"anual_revenue"
"EL",2011,17545.08,"anual_revenue"
"EL",2012,17117.04,"anual_revenue"
"EL",2013,15810.81,"anual_revenue"
"EL",2014,16070.17,"anual_revenue"
"EL",2015,15601.94,"anual_revenue"
"EL",2016,14979.79,"anual_revenue"
"EL",2017,14863.67,"anual_revenue"
"EL",2018,14850.01,"anual_revenue"
"EL",2019,15112.49,"anual_revenue"
"EL",2020,14247.43,"anual_revenue"
"EL",2021,15407.96,"anual_revenue"
"EL",2022,16819.51,"anual_revenue"
"EL",2023,18022.41,"anual_revenue"
"EL",2024,18709.02,"anual_revenue"
"ES",2010,19399.72,"anual_revenue"
"ES",2011,19891.57,"anual_revenue"
"ES",2012,19975.06,"anual_revenue"
"ES",2013,20061.89,"anual_revenue"
"ES",2014,20169.47,"anual_revenue"
"ES",2015,20844.88,"anual_revenue"
"ES",2016,20827.52,"anual_revenue"
"ES",2017,20948.65,"anual_revenue"
"ES",2018,21198.42,"anual_revenue"
"ES",2019,21481.84,"anual_revenue"
"ES",2020,20632.83,"anual_revenue"
"ES",2021,21668.52,"anual_revenue"
"ES",2022,22577.6,"anual_revenue"
"ES",2023,23597.08,"anual_revenue"
"ES",2024,24570.88,"anual_revenue"
"FI",2010,27803.54,"anual_revenue"
"FI",2011,28421.92,"anual_revenue"
"FI",2012,29246.92,"anual_revenue"
"FI",2013,29654.15,"anual_revenue"
"FI",2014,29641.38,"anual_revenue"
"FI",2015,29918.29,"anual_revenue"
"FI",2016,30306.38,"anual_revenue"
"FI",2017,30805.85,"anual_revenue"
"FI",2018,31400.22,"anual_revenue"
"FI",2019,32135.14,"anual_revenue"
"FI",2020,33191.98,"anual_revenue"
"FI",2021,33906.14,"anual_revenue"
"FI",2022,35001.16,"anual_revenue"
"FI",2023,36266.13,"anual_revenue"
"FI",2024,36876.61,"anual_revenue"
"FR",2010,25031.8,"anual_revenue"
"FR",2011,25576.25,"anual_revenue"
"FR",2012,25978.92,"anual_revenue"
"FR",2013,26269.14,"anual_revenue"
"FR",2014,26578.46,"anual_revenue"
"FR",2015,26958.75,"anual_revenue"
"FR",2016,26880.7,"anual_revenue"
"FR",2017,27022.48,"anual_revenue"
"FR",2018,27662.94,"anual_revenue"
"FR",2019,28153.78,"anual_revenue"
"FR",2020,27472.33,"anual_revenue"
"FR",2021,28649.83,"anual_revenue"
"FR",2022,30241.44,"anual_revenue"
"FR",2023,31573.51,"anual_revenue"
"FR",2024,32353.63,"anual_revenue"
"HU",2010,6256.57,"anual_revenue"
"HU",2011,6146.32,"anual_revenue"
"HU",2012,6369.22,"anual_revenue"
"HU",2013,6475.08,"anual_revenue"
"HU",2014,6478.42,"anual_revenue"
"HU",2015,6703.57,"anual_revenue"
"HU",2016,7138.72,"anual_revenue"
"HU",2017,8023.72,"anual_revenue"
"HU",2018,8586.94,"anual_revenue"
"HU",2019,9390.54,"anual_revenue"
"HU",2020,9549.21,"anual_revenue"
"HU",2021,10074.96,"anual_revenue"
"HU",2022,10667.45,"anual_revenue"
"HU",2023,12719.75,"anual_revenue"
"HU",2024,13883.04,"anual_revenue"
"IT",2010,19705.17,"anual_revenue"
"IT",2011,19983.62,"anual_revenue"
"IT",2012,20327.68,"anual_revenue"
"IT",2013,20656.6,"anual_revenue"
"IT",2014,20930.61,"anual_revenue"
"IT",2015,21051.62,"anual_revenue"
"IT",2016,21092.75,"anual_revenue"
"IT",2017,21138.65,"anual_revenue"
"IT",2018,21294.82,"anual_revenue"
"IT",2019,21500.18,"anual_revenue"
"IT",2020,22507.69,"anual_revenue"
"IT",2021,23511.64,"anual_revenue"
"IT",2022,23839.29,"anual_revenue"
"IT",2023,24592.51,"anual_revenue"
"IT",2024,24797.02,"anual_revenue"
"LT",2010,5245.02,"anual_revenue"
"LT",2011,5401.3,"anual_revenue"
"LT",2012,5635.73,"anual_revenue"
"LT",2013,5954.89,"anual_revenue"
"LT",2014,6284.47,"anual_revenue"
"LT",2015,6651.85,"anual_revenue"
"LT",2016,7217.25,"anual_revenue"
"LT",2017,7897.69,"anual_revenue"
"LT",2018,8690.66,"anual_revenue"
"LT",2019,9794.92,"anual_revenue"
"LT",2020,10787.57,"anual_revenue"
"LT",2021,11798.21,"anual_revenue"
"LT",2022,13297.64,"anual_revenue"
"LT",2023,14783.41,"anual_revenue"
"LT",2024,15909.06,"anual_revenue"
"LU",2010,36167.09,"anual_revenue"
"LU",2011,36278.25,"anual_revenue"
"LU",2012,37354.34,"anual_revenue"
"LU",2013,37792.02,"anual_revenue"
"LU",2014,38443.48,"anual_revenue"
"LU",2015,38630.79,"anual_revenue"
"LU",2016,38935.73,"anual_revenue"
"LU",2017,41340.39,"anual_revenue"
"LU",2018,42063.48,"anual_revenue"
"LU",2019,42650.77,"anual_revenue"
"LU",2020,44374.32,"anual_revenue"
"LU",2021,44934.82,"anual_revenue"
"LU",2022,46884.89,"anual_revenue"
"LU",2023,48797.5,"anual_revenue"
"LU",2024,50409.61,"anual_revenue"
"LV",2010,5068.61,"anual_revenue"
"LV",2011,5286.45,"anual_revenue"
"LV",2012,5462.67,"anual_revenue"
"LV",2013,5776.88,"anual_revenue"
"LV",2014,6264.34,"anual_revenue"
"LV",2015,6814.57,"anual_revenue"
"LV",2016,7212.23,"anual_revenue"
"LV",2017,7772.59,"anual_revenue"
"LV",2018,8474.82,"anual_revenue"
"LV",2019,9144.05,"anual_revenue"
"LV",2020,9786.84,"anual_revenue"
"LV",2021,11229.49,"anual_revenue"
"LV",2022,12147.46,"anual_revenue"
"LV",2023,13418,"anual_revenue"
"LV",2024,14550.22,"anual_revenue"
"NL",2010,30901.41,"anual_revenue"
"NL",2011,31612.2,"anual_revenue"
"NL",2012,31732.71,"anual_revenue"
"NL",2013,32992.17,"anual_revenue"
"NL",2014,33723.85,"anual_revenue"
"NL",2015,34551.5,"anual_revenue"
"NL",2016,34975.7,"anual_revenue"
"NL",2017,35426.38,"anual_revenue"
"NL",2018,35838.18,"anual_revenue"
"NL",2019,37402.24,"anual_revenue"
"NL",2020,39142.87,"anual_revenue"
"NL",2021,40660.61,"anual_revenue"
"NL",2022,42311.5,"anual_revenue"
"NL",2023,45156.38,"anual_revenue"
"NL",2024,47892.48,"anual_revenue"
"NO",2010,41684.47,"anual_revenue"
"NO",2011,44490.18,"anual_revenue"
"NO",2012,47783.08,"anual_revenue"
"NO",2013,47595.99,"anual_revenue"
"NO",2014,45903.97,"anual_revenue"
"NO",2015,44451.46,"anual_revenue"
"NO",2016,43662.09,"anual_revenue"
"NO",2017,44443.89,"anual_revenue"
"NO",2018,44692.89,"anual_revenue"
"NO",2019,45219.15,"anual_revenue"
"NO",2020,42534.89,"anual_revenue"
"NO",2021,46935.39,"anual_revenue"
"NO",2022,49209.04,"anual_revenue"
"NO",2023,45795.1,"anual_revenue"
"NO",2024,47231.87,"anual_revenue"
"PL",2010,6896.23,"anual_revenue"
"PL",2011,7085.75,"anual_revenue"
"PL",2012,7235.5,"anual_revenue"
"PL",2013,7466.23,"anual_revenue"
"PL",2014,7991.17,"anual_revenue"
"PL",2015,8275.99,"anual_revenue"
"PL",2016,8200.43,"anual_revenue"
"PL",2017,8975.57,"anual_revenue"
"PL",2018,9618.59,"anual_revenue"
"PL",2019,10225.78,"anual_revenue"
"PL",2020,11376.35,"anual_revenue"
"PL",2021,11134.57,"anual_revenue"
"PL",2022,12503.72,"anual_revenue"
"PL",2023,14487.18,"anual_revenue"
"PL",2024,17002.36,"anual_revenue"
"PT",2010,12189.88,"anual_revenue"
"PT",2011,12008.16,"anual_revenue"
"PT",2012,12253.01,"anual_revenue"
"PT",2013,11729.3,"anual_revenue"
"PT",2014,11663.77,"anual_revenue"
"PT",2015,11535.88,"anual_revenue"
"PT",2016,11704.24,"anual_revenue"
"PT",2017,11938.3,"anual_revenue"
"PT",2018,12401.75,"anual_revenue"
"PT",2019,12823.4,"anual_revenue"
"PT",2020,12934.79,"anual_revenue"
"PT",2021,13502.54,"anual_revenue"
"PT",2022,14213.56,"anual_revenue"
"PT",2023,15301.09,"anual_revenue"
"PT",2024,16946.92,"anual_revenue"
"RO",2010,3872.44,"anual_revenue"
"RO",2011,4081.39,"anual_revenue"
"RO",2012,4000.73,"anual_revenue"
"RO",2013,4340.64,"anual_revenue"
"RO",2014,4610.25,"anual_revenue"
"RO",2015,5117.82,"anual_revenue"
"RO",2016,5518.93,"anual_revenue"
"RO",2017,6049.96,"anual_revenue"
"RO",2018,6669.59,"anual_revenue"
"RO",2019,7230.37,"anual_revenue"
"RO",2020,7629.63,"anual_revenue"
"RO",2021,8069.82,"anual_revenue"
"RO",2022,9083.98,"anual_revenue"
"RO",2023,10525.08,"anual_revenue"
"RO",2024,12654.52,"anual_revenue"
"SE",2010,29043.96,"anual_revenue"
"SE",2011,31319.63,"anual_revenue"
"SE",2012,33473.42,"anual_revenue"
"SE",2013,34473.44,"anual_revenue"
"SE",2014,33923.28,"anual_revenue"
"SE",2015,33389.85,"anual_revenue"
"SE",2016,33711.94,"anual_revenue"
"SE",2017,33923.05,"anual_revenue"
"SE",2018,32688.36,"anual_revenue"
"SE",2019,32427.59,"anual_revenue"
"SE",2020,33366.68,"anual_revenue"
"SE",2021,35485.73,"anual_revenue"
"SE",2022,35188.72,"anual_revenue"
"SE",2023,34207.06,"anual_revenue"
"SE",2024,36147.03,"anual_revenue"
"SI",2010,11284.13,"anual_revenue"
"SI",2011,11567.85,"anual_revenue"
"SI",2012,11707.47,"anual_revenue"
"SI",2013,11824.18,"anual_revenue"
"SI",2014,11980.57,"anual_revenue"
"SI",2015,12062.45,"anual_revenue"
"SI",2016,12202.35,"anual_revenue"
"SI",2017,12487.25,"anual_revenue"
"SI",2018,12902.38,"anual_revenue"
"SI",2019,13298.17,"anual_revenue"
"SI",2020,13896.79,"anual_revenue"
"SI",2021,14601.22,"anual_revenue"
"SI",2022,15668.4,"anual_revenue"
"SI",2023,17113.88,"anual_revenue"
"SI",2024,17864.75,"anual_revenue"
"SK",2010,7493.69,"anual_revenue"
"SK",2011,7642.75,"anual_revenue"
"SK",2012,7797.27,"anual_revenue"
"SK",2013,7936.58,"anual_revenue"
"SK",2014,8250.32,"anual_revenue"
"SK",2015,8426.75,"anual_revenue"
"SK",2016,8654.34,"anual_revenue"
"SK",2017,8961.03,"anual_revenue"
"SK",2018,9464.61,"anual_revenue"
"SK",2019,9975.02,"anual_revenue"
"SK",2020,10250.84,"anual_revenue"
"SK",2021,10982.5,"anual_revenue"
"SK",2022,11846.85,"anual_revenue"
"SK",2023,13027.56,"anual_revenue"
"SK",2024,14069.86,"anual_revenue"
