"cod_tara","an","valoare","indicator"
"NO",2022,4.8,"angajati_tech"
"NO",2023,5,"angajati_tech"
"NO",2024,4.7,"angajati_tech"
"PL",2010,2.7,"angajati_tech"
"PL",2011,2.7,"angajati_tech"
"PL",2012,2.9,"angajati_tech"
"PL",2013,2.9,"angajati_tech"
"PL",2014,3,"angajati_tech"
"PL",2015,3,"angajati_tech"
"PL",2016,2.9,"angajati_tech"
"PL",2017,3,"angajati_tech"
"PL",2018,3.2,"angajati_tech"
"PL",2019,3.5,"angajati_tech"
"PL",2020,3.5,"angajati_tech"
"PL",2021,3.7,"angajati_tech"
"PL",2022,3.7,"angajati_tech"
"PL",2023,4.3,"angajati_tech"
"PL",2024,4.7,"angajati_tech"
"PT",2010,2.3,"angajati_tech"
"PT",2011,2.1,"angajati_tech"
"PT",2012,2.2,"angajati_tech"
"PT",2013,2.5,"angajati_tech"
"PT",2014,2.8,"angajati_tech"
"PT",2015,2.8,"angajati_tech"
"PT",2016,2.8,"angajati_tech"
"PT",2017,2.9,"angajati_tech"
"PT",2018,3,"angajati_tech"
"PT",2019,3.3,"angajati_tech"
"PT",2020,3.6,"angajati_tech"
"PT",2021,4.1,"angajati_tech"
"PT",2022,4.5,"angajati_tech"
"PT",2023,4.4,"angajati_tech"
"PT",2024,4.8,"angajati_tech"
"RO",2010,1.8,"angajati_tech"
"RO",2011,2,"angajati_tech"
"RO",2012,2.2,"angajati_tech"
"RO",2013,2.3,"angajati_tech"
"RO",2014,2.4,"angajati_tech"
"RO",2015,2.6,"angajati_tech"
"RO",2016,2.7,"angajati_tech"
"RO",2017,3,"angajati_tech"
"RO",2018,3,"angajati_tech"
"RO",2019,2.9,"angajati_tech"
"RO",2020,3,"angajati_tech"
"RO",2021,3.4,"angajati_tech"
"RO",2022,3.4,"angajati_tech"
"RO",2023,3.2,"angajati_tech"
"RO",2024,3.4,"angajati_tech"
"SE",2010,4.8,"angajati_tech"
"SE",2011,4.9,"angajati_tech"
"SE",2012,4.9,"angajati_tech"
"SE",2013,4.9,"angajati_tech"
"SE",2014,4.8,"angajati_tech"
"SE",2015,4.9,"angajati_tech"
"SE",2016,4.8,"angajati_tech"
"SE",2017,5,"angajati_tech"
"SE",2018,5.2,"angajati_tech"
"SE",2019,5.4,"angajati_tech"
"SE",2020,5.7,"angajati_tech"
"SE",2021,6.2,"angajati_tech"
"SE",2022,6.7,"angajati_tech"
"SE",2023,6.9,"angajati_tech"
"SE",2024,6.8,"angajati_tech"
"SI",2010,5.1,"angajati_tech"
"SI",2011,5,"angajati_tech"
