"cod_tara","an","valoare","indicator"
"RO",2012,2.6,"productivitatea_muncii"
"RO",2013,1.5,"productivitatea_muncii"
"RO",2014,4.1,"productivitatea_muncii"
"RO",2015,4.9,"productivitatea_muncii"
"RO",2016,2.7,"productivitatea_muncii"
"RO",2017,7,"productivitatea_muncii"
"RO",2018,5.2,"productivitatea_muncii"
"RO",2019,2.9,"productivitatea_muncii"
"RO",2020,1,"productivitatea_muncii"
"RO",2021,0.9,"productivitatea_muncii"
"RO",2022,4.6,"productivitatea_muncii"
"RO",2023,4.4,"productivitatea_muncii"
"RO",2024,-2.9,"productivitatea_muncii"
"SE",2010,3.3,"productivitatea_muncii"
"SE",2011,0.8,"productivitatea_muncii"
"SE",2012,-0.3,"productivitatea_muncii"
"SE",2013,0.7,"productivitatea_muncii"
"SE",2014,0.8,"productivitatea_muncii"
"SE",2015,2.7,"productivitatea_muncii"
"SE",2016,-0.6,"productivitatea_muncii"
"SE",2017,0.2,"productivitatea_muncii"
"SE",2018,0.1,"productivitatea_muncii"
"SE",2019,2.9,"productivitatea_muncii"
"SE",2020,1.3,"productivitatea_muncii"
"SE",2021,2.6,"productivitatea_muncii"
"SE",2022,-1.8,"productivitatea_muncii"
"SE",2023,-1.2,"productivitatea_muncii"
"SE",2024,2.6,"productivitatea_muncii"
"SI",2010,3.2,"productivitatea_muncii"
"SI",2011,3.4,"productivitatea_muncii"
"SI",2012,-0.9,"productivitatea_muncii"
"SI",2013,-0.8,"productivitatea_muncii"
"SI",2014,1.1,"productivitatea_muncii"
"SI",2015,0.7,"productivitatea_muncii"
"SI",2016,3.3,"productivitatea_muncii"
"SI",2017,4.2,"productivitatea_muncii"
"SI",2018,2.3,"productivitatea_muncii"
"SI",2019,1.1,"productivitatea_muncii"
"SI",2020,0.9,"productivitatea_muncii"
"SI",2021,3,"productivitatea_muncii"
"SI",2022,-1.3,"productivitatea_muncii"
"SI",2023,2.3,"productivitatea_muncii"
"SI",2024,-0.7,"productivitatea_muncii"
"SK",2010,6.9,"productivitatea_muncii"
"SK",2011,1.5,"productivitatea_muncii"
"SK",2012,1.7,"productivitatea_muncii"
"SK",2013,2.5,"productivitatea_muncii"
"SK",2014,2,"productivitatea_muncii"
"SK",2015,3.5,"productivitatea_muncii"
"SK",2016,0.4,"productivitatea_muncii"
"SK",2017,2.2,"productivitatea_muncii"
"SK",2018,2.6,"productivitatea_muncii"
"SK",2019,1.9,"productivitatea_muncii"
"SK",2020,6.9,"productivitatea_muncii"
"SK",2021,5.6,"productivitatea_muncii"
"SK",2022,-3,"productivitatea_muncii"
"SK",2023,0.9,"productivitatea_muncii"
"SK",2024,1.7,"productivitatea_muncii"
