"cod_tara","an","valoare","indicator"
"SK",2015,0.6,"migratie_neta"
"SK",2016,0.7,"migratie_neta"
"SK",2017,0.7,"migratie_neta"
"SK",2018,0.7,"migratie_neta"
"SK",2019,0.7,"migratie_neta"
"SK",2020,0.8,"migratie_neta"
"SK",2021,-1.5,"migratie_neta"
"SK",2022,0.2,"migratie_neta"
"SK",2023,0.3,"migratie_neta"
"SK",2024,0.4,"migratie_neta"
