"country_code","year","value","indicator"
"LU",2015,-0.8,"labour_productivity"
"LU",2016,2,"labour_productivity"
"LU",2017,-1.5,"labour_productivity"
"LU",2018,-1.2,"labour_productivity"
"LU",2019,-0.4,"labour_productivity"
"LU",2020,5.2,"labour_productivity"
"LU",2021,-2.2,"labour_productivity"
"LU",2022,-4,"labour_productivity"
"LU",2023,-1.5,"labour_productivity"
"LU",2024,-0.7,"labour_productivity"
"LV",2010,4.1,"labour_productivity"
"LV",2011,0.6,"labour_productivity"
"LV",2012,6.7,"labour_productivity"
"LV",2013,0.1,"labour_productivity"
"LV",2014,2.9,"labour_productivity"
"LV",2015,4.3,"labour_productivity"
"LV",2016,2.8,"labour_productivity"
"LV",2017,4.3,"labour_productivity"
"LV",2018,1.5,"labour_productivity"
"LV",2019,-1.3,"labour_productivity"
"LV",2020,2.8,"labour_productivity"
"LV",2021,6.5,"labour_productivity"
"LV",2022,-0.3,"labour_productivity"
"LV",2023,-1,"labour_productivity"
"LV",2024,0.9,"labour_productivity"
"NL",2010,2.1,"labour_productivity"
"NL",2011,0.9,"labour_productivity"
"NL",2012,-0.1,"labour_productivity"
"NL",2013,0.9,"labour_productivity"
"NL",2014,0.9,"labour_productivity"
"NL",2015,1.3,"labour_productivity"
"NL",2016,0,"labour_productivity"
"NL",2017,0.4,"labour_productivity"
"NL",2018,-0.4,"labour_productivity"
"NL",2019,-0.3,"labour_productivity"
"NL",2020,0.4,"labour_productivity"
"NL",2021,1.6,"labour_productivity"
"NL",2022,1.1,"labour_productivity"
"NL",2023,-1.9,"labour_productivity"
"NL",2024,-0.3,"labour_productivity"
"NO",2010,0.7,"labour_productivity"
"NO",2011,-0.3,"labour_productivity"
"NO",2012,1.1,"labour_productivity"
"NO",2013,0.9,"labour_productivity"
"NO",2014,1,"labour_productivity"
"NO",2015,1.5,"labour_productivity"
"NO",2016,0.8,"labour_productivity"
"NO",2017,2.3,"labour_productivity"
"NO",2018,-0.4,"labour_productivity"
"NO",2019,0,"labour_productivity"
"NO",2020,0.8,"labour_productivity"
"NO",2021,1.8,"labour_productivity"
"NO",2022,0.5,"labour_productivity"
"NO",2023,0,"labour_productivity"
"NO",2024,1,"labour_productivity"
"PL",2010,6.3,"labour_productivity"
"PL",2011,4.9,"labour_productivity"
"PL",2012,1.7,"labour_productivity"
"PL",2013,0.9,"labour_productivity"
"PL",2014,1.8,"labour_productivity"
"PL",2015,2.5,"labour_productivity"
"PL",2016,2.1,"labour_productivity"
"PL",2017,4.9,"labour_productivity"
"PL",2018,7.1,"labour_productivity"
"PL",2019,1.6,"labour_productivity"
"PL",2020,-1.3,"labour_productivity"
"PL",2021,1.2,"labour_productivity"
"PL",2022,4.6,"labour_productivity"
"PL",2023,0.8,"labour_productivity"
"PL",2024,5.1,"labour_productivity"
"PT",2010,3.1,"labour_productivity"
"PT",2011,1.7,"labour_productivity"
"PT",2012,1.2,"labour_productivity"
"PT",2013,1.4,"labour_productivity"
"PT",2014,-1.2,"labour_productivity"
"PT",2015,-0.3,"labour_productivity"
"PT",2016,-0.1,"labour_productivity"
"PT",2017,0.6,"labour_productivity"
"PT",2018,0,"labour_productivity"
"PT",2019,1.6,"labour_productivity"
"PT",2020,0,"labour_productivity"
"PT",2021,1,"labour_productivity"
"PT",2022,0.8,"labour_productivity"
"PT",2023,-1.7,"labour_productivity"
"PT",2024,1.3,"labour_productivity"
"RO",2010,-2,"labour_productivity"
"RO",2011,6.5,"labour_productivity"
"RO",2012,2.6,"labour_productivity"
"RO",2013,1.5,"labour_productivity"
"RO",2014,4.1,"labour_productivity"
"RO",2015,4.9,"labour_productivity"
"RO",2016,2.7,"labour_productivity"
"RO",2017,7,"labour_productivity"
"RO",2018,5.2,"labour_productivity"
"RO",2019,2.9,"labour_productivity"
"RO",2020,1,"labour_productivity"
"RO",2021,0.9,"labour_productivity"
"RO",2022,4.6,"labour_productivity"
"RO",2023,4.4,"labour_productivity"
"RO",2024,-2.9,"labour_productivity"
"SE",2010,3.3,"labour_productivity"
"SE",2011,0.8,"labour_productivity"
"SE",2012,-0.3,"labour_productivity"
"SE",2013,0.7,"labour_productivity"
"SE",2014,0.8,"labour_productivity"
"SE",2015,2.7,"labour_productivity"
"SE",2016,-0.6,"labour_productivity"
"SE",2017,0.2,"labour_productivity"
"SE",2018,0.1,"labour_productivity"
"SE",2019,2.9,"labour_productivity"
"SE",2020,1.3,"labour_productivity"
"SE",2021,2.6,"labour_productivity"
"SE",2022,-1.8,"labour_productivity"
"SE",2023,-1.2,"labour_productivity"
"SE",2024,2.6,"labour_productivity"
"SI",2010,3.2,"labour_productivity"
"SI",2011,3.4,"labour_productivity"
"SI",2012,-0.9,"labour_productivity"
"SI",2013,-0.8,"labour_productivity"
"SI",2014,1.1,"labour_productivity"
"SI",2015,0.7,"labour_productivity"
"SI",2016,3.3,"labour_productivity"
"SI",2017,4.2,"labour_productivity"
"SI",2018,2.3,"labour_productivity"
"SI",2019,1.1,"labour_productivity"
"SI",2020,0.9,"labour_productivity"
"SI",2021,3,"labour_productivity"
"SI",2022,-1.3,"labour_productivity"
"SI",2023,2.3,"labour_productivity"
"SI",2024,-0.7,"labour_productivity"
"SK",2010,6.9,"labour_productivity"
"SK",2011,1.5,"labour_productivity"
"SK",2012,1.7,"labour_productivity"
"SK",2013,2.5,"labour_productivity"
"SK",2014,2,"labour_productivity"
"SK",2015,3.5,"labour_productivity"
"SK",2016,0.4,"labour_productivity"
"SK",2017,2.2,"labour_productivity"
"SK",2018,2.6,"labour_productivity"
"SK",2019,1.9,"labour_productivity"
"SK",2020,6.9,"labour_productivity"
"SK",2021,5.6,"labour_productivity"
"SK",2022,-3,"labour_productivity"
"SK",2023,0.9,"labour_productivity"
"SK",2024,1.7,"labour_productivity"
