STRUCTURE,STRUCTURE_ID,freq,unit,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,HU,2001,5.7,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,HU,2002,5.6,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,HU,2003,3.5,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,HU,2004,5.8,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,HU,2005,6.5,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,HU,2006,4.2,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,HU,2007,2.4,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,HU,2008,2.8,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,HU,2009,-3.2,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,HU,2010,1.4,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,HU,2011,2.7,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,HU,2012,-1.4,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,HU,2013,0.8,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,HU,2014,-1.0,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,HU,2015,1.3,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,HU,2016,-1.7,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,HU,2017,3.2,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,HU,2018,4.6,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,HU,2019,4.3,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,HU,2020,1.3,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,HU,2021,2.8,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,HU,2022,1.9,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,HU,2023,0.3,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,HU,2024,0.4,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,HU,2025,0.1,p,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IE,1996,6.5,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IE,1997,10.2,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IE,1998,6.2,b,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IE,1999,4.4,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IE,2000,5.5,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IE,2001,3.6,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IE,2002,5.2,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IE,2003,2.8,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IE,2004,4.2,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IE,2005,0.9,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IE,2006,1.6,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IE,2007,2.5,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IE,2008,-1.6,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IE,2009,6.8,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IE,2010,6.3,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IE,2011,3.4,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IE,2012,0.3,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IE,2013,-1.8,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IE,2014,5.9,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IE,2015,21.0,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IE,2016,-3.8,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IE,2017,5.4,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IE,2018,3.8,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IE,2019,1.7,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IE,2020,18.2,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IE,2021,8.1,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IE,2022,-1.4,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IE,2023,-4.2,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IE,2024,0.5,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IE,2025,10.5,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IS,1996,3.2,p,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IS,1997,3.0,p,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IS,1998,5.2,p,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IS,1999,1.3,p,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IS,2000,2.8,p,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IS,2001,3.6,p,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IS,2002,1.9,p,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IS,2003,3.5,p,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IS,2004,6.6,p,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IS,2005,3.8,p,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IS,2006,1.9,p,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IS,2007,6.3,p,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IS,2008,-3.4,p,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IS,2009,5.6,p,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IS,2010,-0.4,p,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IS,2011,-0.4,p,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IS,2012,0.2,p,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IS,2013,1.2,p,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IS,2014,0.2,p,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IS,2015,1.0,p,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IS,2016,1.0,p,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IS,2017,0.1,p,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IS,2018,2.3,p,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IS,2019,2.4,p,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IS,2020,-0.9,p,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IS,2021,4.0,p,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IS,2022,1.7,p,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IS,2023,1.0,p,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IS,2024,-2.3,p,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IS,2025,2.0,p,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IT,1996,0.2,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IT,1997,1.9,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IT,1998,0.0,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IT,1999,0.7,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IT,2000,2.9,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IT,2001,0.6,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IT,2002,-0.6,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IT,2003,-0.6,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IT,2004,1.0,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IT,2005,0.5,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IT,2006,-0.3,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IT,2007,-0.1,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IT,2008,-0.6,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IT,2009,-1.9,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IT,2010,2.1,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IT,2011,0.7,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IT,2012,-0.7,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IT,2013,0.8,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IT,2014,0.1,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IT,2015,0.1,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IT,2016,-0.4,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IT,2017,0.5,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IT,2018,-0.2,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IT,2019,0.4,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IT,2020,3.3,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IT,2021,-1.2,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IT,2022,0.5,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IT,2023,-2.1,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IT,2024,-1.4,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,IT,2025,-0.6,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LT,1996,4.2,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LT,1997,7.3,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LT,1998,5.5,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LT,1999,4.2,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LT,2000,1.0,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LT,2001,11.5,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LT,2002,4.6,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LT,2003,9.1,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LT,2004,2.5,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LT,2005,6.8,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LT,2006,8.3,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LT,2007,7.2,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LT,2008,2.2,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LT,2009,-4.3,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LT,2010,4.4,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LT,2011,7.2,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LT,2012,2.6,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LT,2013,3.6,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LT,2014,2.2,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LT,2015,0.0,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LT,2016,-0.9,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LT,2017,7.7,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LT,2018,3.1,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LT,2019,4.0,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LT,2020,6.1,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LT,2021,3.5,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LT,2022,-2.7,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LT,2023,-1.6,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LT,2024,0.3,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LT,2025,2.9,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LU,1996,0.3,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LU,1997,1.6,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LU,1998,2.3,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LU,1999,3.5,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LU,2000,1.2,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LU,2001,-1.8,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LU,2002,0.8,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LU,2003,0.7,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LU,2004,1.9,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LU,2005,1.0,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LU,2006,2.1,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LU,2007,2.7,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LU,2008,-4.8,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LU,2009,-0.2,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LU,2010,1.7,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LU,2011,-1.8,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LU,2012,-0.4,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LU,2013,1.8,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LU,2014,-0.2,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LU,2015,-0.8,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LU,2016,2.0,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LU,2017,-1.5,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LU,2018,-1.2,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LU,2019,-0.4,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LU,2020,5.2,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LU,2021,-2.2,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LU,2022,-4.0,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LU,2023,-1.5,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LU,2024,-0.7,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LU,2025,0.0,p,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LV,1996,1.8,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LV,1997,4.8,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LV,1998,7.0,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LV,1999,4.6,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LV,2000,9.3,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LV,2001,4.3,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LV,2002,7.9,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LV,2003,8.1,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LV,2004,10.5,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LV,2005,8.2,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LV,2006,7.4,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LV,2007,8.5,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LV,2008,-0.2,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LV,2009,0.5,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LV,2010,4.1,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LV,2011,0.6,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LV,2012,6.7,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LV,2013,0.1,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LV,2014,2.9,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LV,2015,4.3,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LV,2016,2.8,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LV,2017,4.3,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LV,2018,1.5,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LV,2019,-1.3,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LV,2020,2.8,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LV,2021,6.5,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LV,2022,-0.3,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LV,2023,-1.0,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LV,2024,0.9,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,LV,2025,4.2,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,MT,2001,-0.6,e,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,MT,2002,2.2,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,MT,2003,3.5,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,MT,2004,4.0,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,MT,2005,1.9,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,MT,2006,0.1,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,MT,2007,1.6,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,MT,2008,1.7,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,MT,2009,-1.5,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,MT,2010,7.2,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,MT,2011,1.3,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,MT,2012,3.3,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,MT,2013,2.7,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,MT,2014,4.4,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,MT,2015,5.6,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,MT,2016,-4.2,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,MT,2017,8.6,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,MT,2018,-1.1,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,MT,2019,-4.8,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,MT,2020,1.4,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,MT,2021,9.6,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,MT,2022,-2.6,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,MT,2023,3.4,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,MT,2024,2.3,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,MT,2025,-0.9,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,NL,1996,0.3,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,NL,1997,2.1,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,NL,1998,2.5,,
dataflow,ESTAT:NAMA_10_LP_ULC(1.0),A,PCH_PRE,RLPR_HW,NL,1999,2.2,,
